user_name,user_city,comment,praise,date,sentiment
草稿纸Sentiment,河南,配图:单手捂嘴BGM:雪文案:小手一搓 今年冬天还是一个人,0,2024-11-03 01:36:15,0.0600108937954682
草稿纸Sentiment,河南,配图:单手捂嘴BGM:雪文案:小手一搓 这年冬天还是一个人,0,2024-11-03 01:36:05,0.06545513660634139
草稿纸Sentiment,河南,配图:刀片BGM:不该文案:手臂上的刀疤重重叠层是我爱过你的痕迹,0,2024-11-03 01:34:46,0.9585983847599366
草稿纸Sentiment,河南,配图:Ta官宣的朋友圈BGM:寂寞烟火文案:再次官宣的时候别忘了屏蔽我,0,2024-11-03 01:33:40,0.9851407310834556
69559999,河北,如果我赚了很多钱 我一定会买下你片刻的柔情,1,2024-11-03 00:42:21,0.42239974913823886
SJICMA,广东,[口罩],0,2024-11-02 23:58:10,0.2500000000000001
呆郁辰-,安徽,你总以为我圈子很大有很多人陪我有聊不完的天其实我只和你一个人联系其它的时候除了打游戏就是刷视频玩到凌晨都是我一个人,0,2024-11-02 22:44:57,0.7905762510941715
浅墨白白_BhkO,内蒙古,咋回事,1,2024-11-02 21:30:15,0.3302166330419527
漫漫辞,广东,你的好 你的珍贵 都不需要另一个人的肯定才能成立,2,2024-11-02 21:28:15,0.9350989015245704
水儿耶,四川,她说她爱我但我感觉她没有那么爱我,0,2024-11-02 17:59:10,0.8337407868762424
雨桜彼方,浙江,加油啊[多多大哭]希望你好起来,0,2024-11-02 16:54:18,0.9823525944174762
插了又插还要再插,浙江,他可能想让你明白要珍惜眼前人,0,2024-11-02 15:57:21,0.9968232511600913
-听恨海,河南,怪我这张不出众的脸 留不住你暧昧跳动的眼.,1,2024-11-02 15:33:28,0.581049511722538
拾叁icl,广东,把心腾空才能装下更好的东西[憨笑],0,2024-11-02 14:35:59,0.6082033149826694
赋写离别思念,广东,你说你是破碎的 但世界上有会拼图的人,1,2024-11-02 14:35:11,0.9098467506143791
CB80227,广东,他慢慢不再是一个男孩,1,2024-11-02 13:46:54,0.9593505719624347
魔怔智障废仙女,浙江,回不去了 不要想了 向前走吧,0,2024-11-02 13:10:45,0.4445312710739683
阿斯托尔福ftx,北京,这个梦是你日思夜想的我吧？[爱心],0,2024-11-02 12:33:40,0.9078434336997213
悠悠_zLeQ,河南,如果你被坚定选择了，那你会不会只认他一个,2,2024-11-02 12:04:44,0.5356846515252122
今天会幸福的,安徽,今天有人听这首歌吗 请用赞告诉我,30,2024-11-02 11:27:18,0.9429016191617706
睿釨,湖南,恭喜,0,2024-11-02 11:10:47,0.7499999999999999
Qiu-73,广东,慢慢来吧慢慢喜欢我🥹,0,2024-11-02 10:51:07,0.9920277276650412
小枕不说晚安,河北,我的执着我来买单  我再也不会那么天真对感情抱有幻想了.,1,2024-11-02 10:16:32,0.9976650110826332
小枕不说晚安,河北,那天朋友调侃我的每段感情都烂透了 说真的 那一瞬间 心痛如绞.,0,2024-11-02 10:15:22,0.6734870625278804
数学快滚蛋o,湖北,从在你心里我的话连一个你知道伤害过我的女生对你说的话都不如的那一刻，我再也不会在别人面前为你辩解了，就算难过伤心偷偷流眼泪又怎样，我的爱一点也不廉价，总有一天我会把心腾空，把爱放在值得的人身上,1,2024-11-02 09:40:47,0.9611401480197563
痛zzy,广西,回忆是痛的可又能怎样.,4,2024-11-02 07:46:03,0.9399947730622367
痛yii,广东,会过去的这句话我对自己说了无数次.,4,2024-11-02 07:42:27,0.2996906422443708
啵啵蔡文姬,江苏,为了他下载的王者 为了和他双排熬夜苦练英雄 不分昼夜从青铜打到了星耀 结果他把我好友删了[哀伤]我真傻 如果真的因为段位不合适他可以开小号啊 我又不是为了上分 后来明白 完全就是我一厢情愿……,0,2024-11-02 04:32:23,0.9998904739913895
讨厌逸轩,云南,不懂就问，哪个省最有名气,0,2024-11-02 01:47:32,0.11070989993206037
最后的轻语_EnD1,山东,愿上帝保佑那个真正爱过你的人，你把他的心都揉碎了。,1,2024-11-02 01:18:01,0.9875716755690309
玲_ED,甘肃,那些主动找你日子 不会再有了,0,2024-11-02 00:33:55,0.3951703721603096
小欣uoo,广东,贝贝们想要徽章    点这条十一月对你好🤓👆,24,2024-11-02 00:04:54,0.822784183004358
椰柚柚Nadia,陕西,慢慢慢慢 慢慢走进你 慢慢喜欢你 想告诉你 我很爱你,1,2024-11-01 23:38:43,0.999352416906356
柯基是我的哇,湖北,羡慕了,0,2024-11-01 22:49:28,0.9827586206896551
柯基是我的哇,湖北,确实啊,2,2024-11-01 22:49:05,0.6538461538461541
柯基是我的哇,湖北,嗯,0,2024-11-01 22:47:50,0.5262327818078083
泪水写篇章,四川,你对我好的那段时间我记了好久.,0,2024-11-01 22:38:09,0.9011167676226838
泪水写篇章,四川,非要我说出来你才能看到我的委屈吗.,0,2024-11-01 22:36:11,0.4097055822659065
泪水写篇章,四川,做了你一时的茉莉 后来你遇见了你想保护的玫瑰.,0,2024-11-01 22:35:31,0.9911568324739153
泪水写篇章,四川,你若还回头我仍待你如初.,0,2024-11-01 22:34:18,0.587481994584525
泪水写篇章,四川,不是我恋爱脑是他那时候真的对我很好.,1,2024-11-01 22:33:11,0.9588787345349344
泪水写篇章,四川,不是我恋爱脑是他那时候真的对我很好.,0,2024-11-01 22:32:16,0.9588787345349344
泪水写篇章,四川,不是我恋爱脑是他那时候真的对我很好.,1,2024-11-01 22:24:24,0.9588787345349344
Ay谢浔,四川,没说出的那句喜欢成了我的心结,1,2024-11-01 21:59:34,0.32622987431446826
Ay谢浔,四川,改不了熬夜的习惯 也忘不了那段回忆,1,2024-11-01 21:59:24,0.9699906070611451
Ay谢浔,四川,我曾天真的以为真心能打动一个人.,3,2024-11-01 21:59:12,0.9339575422622556
Ay谢浔,四川,“我曾经在你梦里看到一个不一样的我”,2,2024-11-01 21:58:19,0.8287423762306126
-知雾祝,江苏,宝子你我都不是替谁而活的你我都是独一无二的一定要天天开心别做傻事,1,2024-11-01 21:37:38,0.9515282792892318
痛吻PYR,广东,为什么《晴天》里面讲的都是雨天,1,2024-11-01 20:23:37,0.47347462347486036
痛吻PYR,广东,因病缠身真的很痛苦,2,2024-11-01 20:22:22,0.7896127787246907
aaa陌颜_,湖南,恭喜,0,2024-11-01 20:03:56,0.7499999999999999
相册里有她的照片嘛,山东,吵吵架翻翻脸什么的我根本就不记得 我只知道 你恶语说出口的时候 我就感觉不对了就没办法在一起了,0,2024-11-01 20:01:31,0.005279751941804411
-撑伞,湖北,说的睡觉了可能只是想让我闭嘴吧.,1,2024-11-01 19:45:38,0.26590911117911864
醉村夫,广东,加1,0,2024-11-01 19:44:49,0.29039314792965054
V替身吧,江西,放下过去，让心归零.,2,2024-11-01 18:18:09,0.594099880927275
V替身吧,江西,放下过去，让心归零.,0,2024-11-01 18:17:22,0.594099880927275
白米粥e,湖南,幸福吗 或许吧.,0,2024-11-01 17:05:32,0.9701899047065179
ks_xiao佳,辽宁,W.你说话好随便 根本不怕我伤心,1,2024-11-01 16:36:14,0.2971950159320983
萧知春雨,新疆,十一月大家都要好好哒[幽灵],3,2024-11-01 14:36:09,0.7251692469539209
暮熐花,江苏,喜欢[色],0,2024-11-01 13:31:14,0.4168642080630651
考试不上全班前三不改名,浙江,真好啊！要一直幸福下去,0,2024-11-01 12:40:49,0.9502577554997749
不敢掏真心,湖南,99,1,2024-11-01 12:35:05,0.4545454545454545
黎曦瓯,黑龙江,恭喜^ω^,0,2024-11-01 12:24:18,0.7297953905324696
单字一个恒1,陕西,我是说：如果你想哭的话，给你个肩膀靠靠,1,2024-11-01 01:34:25,0.3913369094854474
zhyYOLO,山东,你好，十一月！！！！！,2,2024-11-01 01:01:15,0.11361532416796538
-牧一,甘肃,十月   晚安,0,2024-11-01 00:57:13,0.49931423915380657
两首倒带,浙江,不开心,0,2024-10-31 22:02:09,0.6037259783171506
吃醋小瑶神,安徽,这次我站在风中乱了头发乱了心,1,2024-10-31 21:30:52,0.42100705038782027
樎嗯,河南,+1,1,2024-10-31 21:10:32,0.8
续山意见过去,江西,幸福,0,2024-10-31 20:06:31,0.9162790697674418
许愿小冰,湖南,好幸运我们又相爱了.故事还长我们接着讲.复合啦和初恋最爱的.我知道你会来所以我一直在等.昨天和最爱的前任和好咯.就在昨天我和我青春的挚爱和好啦.,0,2024-10-31 18:38:41,0.9999999938520299
许愿小冰,湖南,好幸运我们又相爱了.故事还长我们接着讲.复合啦和初恋最爱的.我知道你会来所以我一直在等.今天和最爱的前任和好咯.就在昨天我和我青春的挚爱和好啦.,0,2024-10-31 18:38:04,0.999999990017204
话少但噎死人,广东,可惜我们高中没有打羽毛球的地方[多多大哭],0,2024-10-31 12:11:53,0.8775769949023534
msaair,广东,怎么会呢？你可是我最想留住的小宝贝,0,2024-10-31 12:09:44,0.9738500161480944
冷板凳c,广东,会,0,2024-10-31 07:41:09,0.5539033457249072
y无聊的人x,广西,幸福[多多大笑],0,2024-10-31 02:33:42,0.9814643777486559
落日藏进雾里,吉林,我们似乎习惯了随波逐流，在这快节奏的生活里，我们好像都很忙，却又不知道忙些什么。我们总是倍感焦虑，渐渐地迷失了自我，身边的人都在加速成长，唯有自己原地踏步。可是，人生是旷野而非轨道，你要相信会有人与你步伐一致。走走停停时的风景也很美。,0,2024-10-30 23:38:22,0.9999999519973836
薛定谔的狐三岁,安徽,QQ不响了微信也没消息了游戏也玩腻了听着喜欢的歌翻着别人的评论默默的看着别人的故事如果咱俩一样那真的是太有缘了,0,2024-10-30 23:32:58,0.7879257030172444
吃醋小瑶神,安徽,落日夕阳下的羽毛球场 永远闪耀着我们的青春,1,2024-10-30 21:58:52,0.9995354453451054
吃醋小瑶神,安徽,球框那么大，你照样打不中，她的手那么小，你照样牵不住,0,2024-10-30 21:54:56,0.032282801716550624
情绪怪人宇少,四川,我在意的其实很多 只是没说而已,1,2024-10-30 19:31:59,0.2551258686581137
v我们别再相遇,江西,不要抛下我,1,2024-10-30 19:30:55,0.5496966279483867
Dirkemmmm,浙江,我希望你在我不在的时候好好生活,0,2024-10-30 12:49:55,0.8592906079500409
XIWANGNIKL,湖南,未来一直值得被期待,0,2024-10-30 12:25:25,0.9800904106237104
高二徐佳兴,广东,所以我要在心动的瞬间就拒绝吗？[心碎],0,2024-10-30 12:05:29,0.9937947167791165
墨卿柒月,北京,你让我开始期待未来了[多多大笑],0,2024-10-30 11:55:01,0.988614828398677
大江吃鱼,宁夏,思念过度的时候该怎么办,1,2024-10-30 11:46:32,0.7095011399145453
荞麦面不加辣,广东,我对你最后的爱 是希望你好,0,2024-10-30 11:44:54,0.7786149160929753
莘清kitty,海南,恭喜祝久久,0,2024-10-30 11:03:30,0.9331828615325259
莘清kitty,海南,我,0,2024-10-30 11:02:32,0.5262327818078083
莘清kitty,海南,祝久久,0,2024-10-30 11:00:43,0.8379504531138762
莘清kitty,海南,恭喜㊗️99,0,2024-10-30 11:00:22,0.7297953905324696
莘清kitty,海南,加一,0,2024-10-30 11:00:02,0.483455882352941
且行_a,安徽,宝宝，不是你选择了生活，而是生活选择了你[爱心]每个人都有机会走这一遭，要开开心心的！珍惜自己和爱的人！,1,2024-10-30 09:39:11,0.9999885406959934
早睡小孩儿,广西,嗯呐,2,2024-10-30 07:34:37,0.6363636363636364
dvbhbh,四川,世界上还有好多好多新奇的东西，希望你不要悲观，开开心心的过好每一天[大笑],1,2024-10-30 00:57:47,0.9992932060119356
dvbhbh,四川,祝你幸福😁,0,2024-10-30 00:55:42,0.982205374518383
思绪予琳年年,广东,请用最乐观的心态替我活下去吧,9,2024-10-30 00:03:36,0.990690267357255
Adam爱吃饭,浙江,我愿意在第一时间与你分享有趣的事,2,2024-10-29 22:56:16,0.9281195865479183
莓_璃,湖南,祝久久呀,0,2024-10-29 22:46:40,0.8379504531138762
洛晓_txy,河北,lqx我喜欢你,1,2024-10-29 22:20:37,0.6769293492516186
前夫小帅,浙江,亲爱的不要哭我会一直陪着你,0,2024-10-29 21:37:33,0.9750797868697663
前夫小帅,浙江,心动是本能 但心定才是选择.,0,2024-10-29 21:31:21,0.9734621480483466
季函-,山东,去年陪你跨年的人还在吗.,0,2024-10-29 21:27:32,0.8752378906576939
精緻YAN,广东,然后经过深思熟虑后 终于表白 说喜欢 有人说爱情不用太过理性 可我觉得 好的爱情 不是多巴胺的短期荡漾 而是你经过非常理性的考虑之后 也确定爱我 这个过程可能会很慢 可好的爱情不就是 一眼好感 然后慢慢地 慢慢地慢慢喜欢,4,2024-10-29 20:32:39,0.9999995314400276
精緻YAN,广东,希望大家下次谈恋爱 都是从朋友开始的 不是那种为了谈恋爱 而特意接近 只是顺其自然地恰巧成了朋友 一起聊天 打电话 吃美食 听音乐 讲故事 然后顺其自然 发现了彼此的闪光点 了解了彼此的喜好 被心动吸引,70,2024-10-29 20:32:28,0.9996626511036224
萧鹤ovo,广西,你是我记忆里永恒的减七和弦圆周率没有尽头 人们也只记得开头.你像耀闪闪发光 我像吐土荒废一生.忘你 似万箭穿心.哪有什么军师 只不过是爱情的失败者.你诋毁我的那一刻 我们的情一笔勾销.再次见面的尴尬 是还未消散的爱意.,0,2024-10-29 19:25:04,0.9999988961036566
萧鹤ovo,广西,我以为真爱降临  原来是痛的开始我不是对谁都好 仅你而已.我的青春很短暂  但我很幸运遇见你.军师不上战场 上场必是恋爱脑我以为真爱降临  原来是痛的开始爱就是蘸水写诗边写边消失.手臂上的伤疤 是我应该受的罪,0,2024-10-29 19:23:10,0.9999999990470627
萧鹤ovo,广西,幸福是用心养的我们的每一帧都难忘.为了你我可以扛下所有.讨厌这个世界但唯独有你可以打败讨厌.做长久恋人不做短暂恋人.若你能读懂我心那我千字文章只写你.我当然心疼你  甚至超过我自己我也有心酸说给谁听谁能听我说.,1,2024-10-29 19:21:09,0.9999987421552173
happyboyrmg,广东,你说的这些我全都没经历过，但我却感同身受。,0,2024-10-29 16:47:10,0.6207813248561954
XIWANGNIKL,湖南,慢慢拉进距离,1,2024-10-29 11:42:50,0.694190221543906
啥是瓜娃子,广东,好的 谢谢你了,0,2024-10-29 10:50:35,0.7172908717489199
还在行走-,湖北,好累好想哭好崩溃,0,2024-10-28 22:49:06,0.8215419688070587
无心記_Cako,山西,“亲手删了自己喜欢的人的站出来＂,1,2024-10-28 20:55:55,0.6634058745048153
玖玹_hmpu,福建,爱就是蘸水写诗边写边消失.,0,2024-10-28 20:14:40,0.5614840726408725
微笑丶莞尔,广西,Slowly Will Discover,0,2024-10-28 20:08:20,0.13949471482418563
tyh梦醒了你会记得我吗,广东,不会回[口罩]他根本不想我,1,2024-10-28 19:01:10,0.058831140972684826
啥是瓜娃子,广东,叫什么名字,0,2024-10-28 17:27:43,0.5276381909547738
布丁咸鱼一只,北京,失去的都是本不属于你的东西,0,2024-10-28 17:16:07,0.46603987462580476
丶至尊苍穹碎rci,浙江,木叶飞舞之处，火亦生生不息！火之意志，薪火相传！,0,2024-10-28 17:04:04,0.9843244074502107
高价回收小萝莉,北京,所以我们要好好爱自己呀,0,2024-10-28 16:51:46,0.7789906625102122
翻篇哦-,湖南,看清我之后 在爱我,0,2024-10-28 16:40:43,0.8589256290905809
翻篇哦-,湖南,恭喜你,0,2024-10-28 16:38:59,0.7499999999999999
薇蓝雾语,北京,不要把自己搞得太累 生活本就是平平淡淡的,0,2024-10-28 15:15:45,0.8432239705192829
言语jdm,广东,哈哈哈你是懂军师的[多多捂脸],0,2024-10-28 14:39:41,0.13782533915909712
青春给了作业osi,浙江,我宁愿自己痛苦也不要别人难过[多多大哭],0,2024-10-28 14:24:01,0.9675892732781659
浅诺bpo,浙江,好好爱自己吧！宝贝[多多大笑],0,2024-10-28 14:03:23,0.9843814740816169
天涯彼岸花开,浙江,我也曾幻想未来但现实它把我打败[流泪],1,2024-10-28 13:48:00,0.9998902740897226
莹莹委屈,广西,羡慕,0,2024-10-28 10:37:33,0.9827586206896551
莹莹委屈,广西,好听,1,2024-10-28 10:37:23,0.33333333333333337
更依小夜,广西,你爸妈会,1,2024-10-28 10:25:15,0.4737672181921908
下水道的月光,浙江,就在刚刚 喜欢的人也说喜欢我了,107,2024-10-28 04:14:46,0.8143016380956932
Adam爱吃饭,浙江,你的肩上是风，风上是闪烁的群星,0,2024-10-27 23:06:12,0.4950878522627902
Adam爱吃饭,浙江,?我申请，加入你的人生,0,2024-10-27 23:05:49,0.5158270733669451
今夜梦到大海和你,辽宁,抱紧我,0,2024-10-27 21:58:38,0.6886655947166664
可笑的泪笔,江苏,耳机是唯一不用扎针的输液管，发呆是唯一不用付费的宇宙遨游。,0,2024-10-27 21:23:15,0.9675610468821026
一只安安鸭,广东,99,0,2024-10-27 18:18:16,0.4545454545454545
南城的夏半凉i,北京,你该庆幸她只是和你玩玩而已而不是真的和你交心[多多无语],0,2024-10-27 17:26:58,0.9496330545894626
大伟xta,浙江,一样 分手后就一直单曲循环,0,2024-10-27 17:07:19,0.1509901553847346
开心小涵_z6bW,辽宁,慢慢地接受了很多人的离开,1,2024-10-27 16:58:19,0.8949548665027535
笑什么我,北京,所以啊 人为什么要一直记录生活呢？因为想要被某个人看到 而那个人却永远不会出现了吧[多多大哭],0,2024-10-27 14:33:56,0.991032525300506
失落小缘,河南,军师不上战场 上场必是恋爱脑,1,2024-10-27 12:59:49,0.9660262032399768
忄艮己,云南,听完这首歌我们的故事到此结束我也讨厌自己的性格没人会爱我后来栀子花没开你我也没在相遇我哭的那天晚上你还是去陪了她不要在我身上找她的影子我不是她磕磕绊绊那么久没人说要当我的靠山我赋予你刺痛我的权利但也希望你手下留情,1,2024-10-27 11:32:53,0.968832362863807
忄艮己,云南,所以你那天盯着我是在向我告别吗我还是会晚睡少的是你的晚安朋友一场别谈我最爱的一任说好的不哭了还是忍不住流泪我这一路走来那么难怎么没人夸我勇敢看着自己一路坎坎坷坷我无话可说如果春天有绝笔那一定是我们共淋的那场雨,0,2024-10-27 11:20:44,0.9999999542997592
忄艮己,云南,缘尽则散看不透的话还是模糊一点好我不该妄想成为你的偏爱和例外你转头爱她的那一刻我痛到窒息静静看着你俩互动你猜我有多痛有钱记得给我买束花别给我买泪花你给我的爱无人能及当然给我的痛也是,0,2024-10-27 11:19:17,0.9984069987610389
忄艮己,云南,如果幸福像流泪一样简单就好了原来得到幸福的代价是流无数次的眼泪痛真的痛但碎掉的不只是我的情绪早就看清了翻篇的角色 我不愿意重演含糊不清的关系让我彻夜难眠昨晚我们的零零碎碎又击碎了我你的冷淡让我学会了少说话和不打扰,0,2024-10-27 11:18:07,0.9999995247516502
19859650395,福建,早已看淡一切,1,2024-10-27 11:13:55,0.44825460318265553
忄艮己,云南,又是对不起我不想听幸福好难好累好困没了我你幸福吗再爱都没用不是吗你什么都没变唯独心变了听歌进心情绪从眼溢出哥哥你刺痛我是去保护她嘛,0,2024-10-27 11:10:40,0.9993106930941782
-a零忆-,河南,情绪可以控制但眼泪不会说谎.你的演技湛我泪流满面.我可以接受你的所有不好但我不接受你的不诚.忘记是假的记忆是无垠的海.你说少联系从此我们再无音序.痛到窒息凌晨的夜属于眼泪.,0,2024-10-27 10:39:45,0.9955306497850622
-a零忆-,河南,突如其来的脾气往往积攒了很多的委屈.我总把自己装得很抽象 可我也好想被爱.你叫我别哭可我哭到窒息还是因为你.我总是无数次的痛恨我拧巴又敏感的性格.其实我们根本不顺路是我太想跟你走了.我待你最真心最用心也是刻骨铭心的痛.,0,2024-10-27 10:38:12,0.9999992696851101
-a零忆-,河南,这个世界充满假象 唯有痛苦不会说谎.我以为是真爱降临原来是痛的开始.世事变化我依旧是我内心平静而坦然.碎过的镜子再怎么缝补都有裂痕.我想你的陪伴一定是我的安抚药.关系就像一张纸 破碎了 再怎么拼都有折痕.,0,2024-10-27 10:35:20,0.9999999540516881
-a零忆-,河南,原来得到幸福的代价是流无数次的眼泪.痛真的痛但碎掉的不只是我的情绪.早就看清了翻篇的角色 我不愿意重演.含糊不清的关系让我彻夜难眠.昨晚我们的零零碎碎又击碎了我.你的冷淡让我学会了少说话和不打扰.,0,2024-10-27 10:33:35,0.9999613691481789
-a零忆-,河南,刺痛的不是文案是那些相似的回忆.当初的誓言我替你抹去祝你幸福.拿什么幸福拿你的食言还是我的眼泪.时间暴露了谎言 距离看清了人心.我只不过是再用最极端的方法让自己减轻痛苦.每一滴眼泪都在告诉我这就是我心软的下场.,0,2024-10-27 10:32:31,0.9999999618923242
-a零忆-,河南,痛的不是刀划的手腕而是你要离开的话.少心软心软只会让你被伤的更深.我像个小孩子眼泪总是说掉就掉.我假装无所谓 可无数瞬间都在刺痛我.你的爱好贵我这么多滴眼泪都买不来.如果幸福像流泪一样简单就好了.,0,2024-10-27 10:31:26,0.9993960734722674
我只爱你一个__,广西,那天你在雨后街角答应接受我的爱那一刻我的世界有了色彩这一生无法忘记关于成蓝色的你像一份礼物悄然呈现在我的记忆我们从清晨起玩一整天游戏到夜晚一起看我最爱的剧能够拥有这些我已足够幸运我已经不再期待其他什么东西我们也经常争执 互相不接电话在同一房间终于呼叫冷漠抵达也曾想过以后,0,2024-10-27 10:17:30,0.9999999996637998
Ay谢浔,四川,我曾天真的以为真心能打动一个人.,0,2024-10-27 10:02:12,0.9339575422622556
Ay谢浔,四川,看到已读不回的消息我再也无话可说.,0,2024-10-27 10:02:04,0.05578738835262176
Ay谢浔,四川,爱人如养花，你既无能，我也无力,1,2024-10-27 10:01:49,0.5156490523953583
ki呆呆-,江西,把状态改成我想他了，他会怎么回复你,0,2024-10-27 09:04:17,0.12135666756270036
我是死柱的狗,四川,木叶飞舞之处，火亦生生不息,0,2024-10-27 03:08:33,0.85880387329824
从秋至冬,陕西,上一次听 还是前任唱给我的 再听到还是会触心,1,2024-10-26 22:50:46,0.9152401400895095
无所谓无所不可谓,广东,我对你好不是因为你有多好而是我想让你觉得你很特别,0,2024-10-26 21:24:39,0.73932512390824
好吧喜欢你莎,北京,他好像真的不爱我了,0,2024-10-26 18:58:26,0.6039341545069679
梦屿千寻inl,北京,以前不明白这句话 现在懂了[多多大哭],1,2024-10-26 18:47:26,0.7761158603986746
三玖酱QAQ,广东,嗯,0,2024-10-26 18:08:47,0.5262327818078083
世界仅有个思,湖南,我刻意躲开幸福 但痛苦并没有消失,0,2024-10-26 17:38:59,0.9963979391610427
悦音猫九,浙江,好好生活 别想太多,0,2024-10-26 17:24:47,0.29290144318941624
是甜不是天啦,山西,我讨厌表面和我玩的好.然后背刺我的人.,0,2024-10-26 17:15:07,0.2078176701989003
-撑伞,湖北,我的青春很短暂  但我很幸运遇见你.,0,2024-10-26 14:57:39,0.9998619134120585
纯雨大王nb666,河南,“慢慢的忘记他。”,0,2024-10-26 12:28:04,0.9787348954340944
刘哈哈别哭哦,江西,祝幸福🥰,0,2024-10-26 11:18:05,0.982205374518383
刘哈哈别哭哦,江西,人无法同时拥有青春和对青春的感受,0,2024-10-26 11:17:50,0.9999855266195607
所有指责我都认,河南,好听爱听,0,2024-10-26 09:59:18,0.63428622559616
只图陪伴x,湖北,明明在学校很压抑 可笑得最多的还是在学校.,2,2024-10-26 08:46:31,0.9870573863304624
awww香菜,安徽,你写了成千上万条朋友圈 有些是写给特定的人看 但往往这个人看不到不会看也不想看 直到有一天 一个不相关的人突然跟你说你写的一切我都看完了 你今天吃的这个好吃吗 分享的这首歌很好听 我也很喜欢 你看 想和你制造羁绊的人 读的不是你某天心情 他想读懂的是你整个人生,1,2024-10-26 02:04:31,0.996220089252956
-撑伞,湖北,我不是对谁都好 仅你而已.,1,2024-10-25 21:34:57,0.5041408695745366
7_也是_妻,河南,终于明白朝花夕拾什么意思了，你一生追求的东西其实一开始就在，只是你后知后觉而已，人无法同时拥有青春和对于青春的感受，有些东西要靠消失才能证明它的珍贵。,1,2024-10-25 20:42:27,0.9999999981044734
混的楦,广东,也许我真的放不下你,0,2024-10-25 20:22:41,0.7358658148300795
混的楦,广东,这么久了我还是感觉你最好.,0,2024-10-25 20:21:50,0.7134140622883949
1-浔惗-,四川,"他根本不爱你了如果得不到不如试着放弃或者成全你不懂那么多人我唯独最舍不得你一直爱我吧像圆周率没有尽头""不要因为1%的落差而否认他99%的爱我始终觉得爱的最高境界是心疼你 变了好多.",0,2024-10-25 19:49:23,0.9968910073396091
1-浔惗-,四川,待我如初这四个字很难吗.比起倾诉自己的委屈和不甘我最不擅长的就是安慰和挽留所以别难过也千万别走我连你都留不住何说喜欢别活太复杂开心就笑累了就睡幸福就像一个无底洞永远也填不满又不是没有坏情绪只是不想说,0,2024-10-25 19:48:14,0.8447825930462521
1-浔惗-,四川,你是我亲自选的不幸福我也自认倒霉.讨厌模糊的世界更讨厌迷糊不清的关系那些没有结果的事最终都要放弃深情会要了我的命所以我选择薄情寡义我温暖了你的生活而你却让我一个人有些晚安只是礼貌有些晚安却是我爱你我过得很好但是我还是好想哭,0,2024-10-25 19:47:17,0.9999999610193646
1-浔惗-,四川,死后自会长眠咯或许遇到你是种错…杀我 请别用回忆杀别提以前我不记得不舍 但无缘.喜欢 但未必合适.浏览只是好奇他早就不喜欢你了.,0,2024-10-25 19:46:24,0.9970802173766952
无影萧萧落,北京,你见我的时候 我在想你 你不找我的时候我也一直在想你,0,2024-10-25 18:03:10,0.20902402287495203
懒兔子z,广东,你怕痛就永远得不到快乐了[多多捂脸],0,2024-10-25 15:26:04,0.7869666912292769
考试不上全班前三不改名,浙江,我也希望[多多难过],0,2024-10-25 15:18:28,0.8867293543841838
铁蛋leader,江西,哭错坟了,1,2024-10-25 15:12:46,0.6826118215279866
9-想喽,河北,你拉黑我的那天我在庆幸我有小号.,0,2024-10-25 14:42:06,0.997250968233315
北鼻北鼻木嘛,辽宁,能不能再翻唱几首颜人中啊！！！！好好听,2,2024-10-25 14:05:33,0.5039503473392951
小念放不下,河南,怎么不记得那些回忆 像刀一样刺向我.,1,2024-10-24 22:13:39,0.8729586493988397
双笙_love_YW3B,甘肃,从今天起好好学习，一定上岸,2,2024-10-24 21:22:37,0.642493527085416
LeoW17,四川,我希望见面的那一天赶快到来,2,2024-10-24 21:20:01,0.7043800013359122
互怼互撩,山东,幸福久久,0,2024-10-24 20:58:23,0.9009443517838003
灵风铁粉2,河北,少帅[流泪][流泪],1,2024-10-24 18:47:39,0.9211086220910454
许愿小冰,湖南,爱到最后只念当初.,1,2024-10-24 18:31:43,0.9735781670401344
许愿小冰,湖南,讨厌我 那我消失.,0,2024-10-24 18:31:05,0.5778589990455676
爱早已是梦想,河北,见过花开就好，又何必在意花为谁而开呢！,1,2024-10-24 18:27:31,0.1200568797310122
丿Ares丨荣耀,浙江,我也是一个人啊！要开心哦,0,2024-10-24 17:22:16,0.7600100391767811
玖玹_hmpu,福建,我以为真爱降临  原来是痛的开始,0,2024-10-24 17:09:01,0.9608074003124591
舞过瓶中雪,北京,可感情不能当饭吃啊[多多大哭],0,2024-10-24 16:29:14,0.8964487715706044
阔耐哒苏霜,北京,那就不见啦[多多可怜],1,2024-10-24 15:33:02,0.2778776116716922
一梦千朝的宅,北京,能说出这些话语的人一定是个很温柔善良的人,0,2024-10-24 15:06:20,0.9965823701972909
梦想pfu,北京,没有人可以拥抱你的难堪，只有你自己能治愈自己。你就是你自己的救赎，你就是自己的答案,0,2024-10-24 13:53:06,0.9981666691655979
微笑丶莞尔,广西,谢谢夸奖[狗头],0,2024-10-24 10:47:14,0.7056336680304403
微笑丶莞尔,广西,记得的。网易云有人上传有他的版本啊。只是名字不一样,1,2024-10-24 10:45:51,0.9010951389647467
兰斯洛特angel,北京,真好，要一直幸福啊,0,2024-10-24 10:22:26,0.9502577554997749
妄寒守,河北,今天也要开心啊,0,2024-10-24 07:09:46,0.7428571428571427
云村村民169224180800853,四川,人就是很奇怪，这明明是一开始的状态，不过是又重新回到这种状态而已，缺多了一丝寂寞和不习惯,0,2024-10-24 00:22:12,0.9133768477641069
